Name: “Table 1 of 1 on page 45 of 129”,Name: “Table 1 of 1 on page 45 of 129”,Name: “Table 1 of 1 on page 45 of 129”,Name: “Table 1 of 1 on page 45 of 129”,Name: “Table 1 of 1 on page 45 of 129”,Name: “Table 1 of 1 on page 45 of 129”
Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45
,,,,,
,,,,,
Figure 7: Locations of Thinning Jobs Relative to Southern Pine Beetle Hazard Regions,Figure 7: Locations of Thinning Jobs Relative to Southern Pine Beetle Hazard Regions,Figure 7: Locations of Thinning Jobs Relative to Southern Pine Beetle Hazard Regions,Figure 7: Locations of Thinning Jobs Relative to Southern Pine Beetle Hazard Regions,Figure 7: Locations of Thinning Jobs Relative to Southern Pine Beetle Hazard Regions,
,,,,,
Some of the greatest southern pine beetle impact in recent years has occurred on State Forest lands,Some of the greatest southern pine beetle impact in recent years has occurred on State Forest lands,Some of the greatest southern pine beetle impact in recent years has occurred on State Forest lands,Some of the greatest southern pine beetle impact in recent years has occurred on State Forest lands,Some of the greatest southern pine beetle impact in recent years has occurred on State Forest lands,Some of the greatest southern pine beetle impact in recent years has occurred on State Forest lands
"in  Virginia’s  Piedmont  (Appomattox-Buckingham,  Cumberland  and  Prince  Edward  state  forests).","in  Virginia’s  Piedmont  (Appomattox-Buckingham,  Cumberland  and  Prince  Edward  state  forests).","in  Virginia’s  Piedmont  (Appomattox-Buckingham,  Cumberland  and  Prince  Edward  state  forests).","in  Virginia’s  Piedmont  (Appomattox-Buckingham,  Cumberland  and  Prince  Edward  state  forests).","in  Virginia’s  Piedmont  (Appomattox-Buckingham,  Cumberland  and  Prince  Edward  state  forests).","in  Virginia’s  Piedmont  (Appomattox-Buckingham,  Cumberland  and  Prince  Edward  state  forests)."
"During FY 2004, infested stands that required salvage on 323 acres have been completely restored","During FY 2004, infested stands that required salvage on 323 acres have been completely restored","During FY 2004, infested stands that required salvage on 323 acres have been completely restored","During FY 2004, infested stands that required salvage on 323 acres have been completely restored","During FY 2004, infested stands that required salvage on 323 acres have been completely restored","During FY 2004, infested stands that required salvage on 323 acres have been completely restored"
and an additional 119 affected acres have been site prepared by burning. Pre-commercial thinning,and an additional 119 affected acres have been site prepared by burning. Pre-commercial thinning,and an additional 119 affected acres have been site prepared by burning. Pre-commercial thinning,and an additional 119 affected acres have been site prepared by burning. Pre-commercial thinning,and an additional 119 affected acres have been site prepared by burning. Pre-commercial thinning,and an additional 119 affected acres have been site prepared by burning. Pre-commercial thinning
to prevent the development of high-hazard pine stands on State Forest lands was completed on 415,to prevent the development of high-hazard pine stands on State Forest lands was completed on 415,to prevent the development of high-hazard pine stands on State Forest lands was completed on 415,to prevent the development of high-hazard pine stands on State Forest lands was completed on 415,to prevent the development of high-hazard pine stands on State Forest lands was completed on 415,to prevent the development of high-hazard pine stands on State Forest lands was completed on 415
acres. Additional treatments on State Forest lands in subsequent years are summarized in Table 7.,acres. Additional treatments on State Forest lands in subsequent years are summarized in Table 7.,acres. Additional treatments on State Forest lands in subsequent years are summarized in Table 7.,acres. Additional treatments on State Forest lands in subsequent years are summarized in Table 7.,acres. Additional treatments on State Forest lands in subsequent years are summarized in Table 7.,
Table 7: Other Southern Pine Beetle Treatments,Table 7: Other Southern Pine Beetle Treatments,Table 7: Other Southern Pine Beetle Treatments,Table 7: Other Southern Pine Beetle Treatments,,
,,Other Southern Pine Beetle Treatments,Other Southern Pine Beetle Treatments,Other Southern Pine Beetle Treatments,
,,,Site Prep Acres,,
,FFY,Planted Acres*,,Release Acres,PCT Acres
,,,(herbicide or burn),,
,2004,323,199,0,368
,2005,125,0,323,0
,2006,118,118,104,0
,2007,245,245,185,0
,2008,40,52,100,33
,2009,57,38,102.5,14.5
,Total,908,652,816.5,415.5
,"*Almost all loblolly pine, but approximately 20 acres were longleaf pine.","*Almost all loblolly pine, but approximately 20 acres were longleaf pine.","*Almost all loblolly pine, but approximately 20 acres were longleaf pine.","*Almost all loblolly pine, but approximately 20 acres were longleaf pine.",
,,,,,
,,,,,
,05/01/2010,,,,45
