Name: “Table 1 of 1 on page 51 of 88”,Name: “Table 1 of 1 on page 51 of 88”,Name: “Table 1 of 1 on page 51 of 88”,Name: “Table 1 of 1 on page 51 of 88”,Name: “Table 1 of 1 on page 51 of 88”,Name: “Table 1 of 1 on page 51 of 88”,Name: “Table 1 of 1 on page 51 of 88”
Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51
,,,,,,
,,,,,,
Appendix A­4: Sample Application,Appendix A­4: Sample Application,Appendix A­4: Sample Application,Appendix A­4: Sample Application,,,
,,,,,,
FOR OFFICE USE ONLY,FOR OFFICE USE ONLY,FOR OFFICE USE ONLY,,,,
Received By:,Received By:,,,Date:,,
,,,,,,
,,,,,,
,,,,Commonwealth of Virginia,,
,,,,Forest Legacy Program,,
,,,,Program Year 2011,,
,,,,FOREST LEGACY APPLICATION,,
APPLICANT INFORMATION,APPLICANT INFORMATION,APPLICANT INFORMATION,APPLICANT INFORMATION,,,
Landowner’s Name(s) (list all owners of record):,Landowner’s Name(s) (list all owners of record):,Landowner’s Name(s) (list all owners of record):,Landowner’s Name(s) (list all owners of record):,,,
,,,,,,
,,,,,,
Landowner’s Mailing Address:,Landowner’s Mailing Address:,Landowner’s Mailing Address:,Landowner’s Mailing Address:,,,
,,,,,,
,,,,,,
Daytime Telephone Number:,Daytime Telephone Number:,Daytime Telephone Number:,Daytime Telephone Number:,,,
Email:,,,,,,
Landowner’s Agent:,Landowner’s Agent:,Landowner’s Agent:,,,,
Landowner’s Agent Mailing Address:,Landowner’s Agent Mailing Address:,Landowner’s Agent Mailing Address:,Landowner’s Agent Mailing Address:,,,
,,,,,,
,,,,,,
Daytime Telephone Number:,Daytime Telephone Number:,Daytime Telephone Number:,Daytime Telephone Number:,,,
Email:,,,,,,
Does the agent have authority to make decisions in behalf of the landowner?,Does the agent have authority to make decisions in behalf of the landowner?,Does the agent have authority to make decisions in behalf of the landowner?,Does the agent have authority to make decisions in behalf of the landowner?,Does the agent have authority to make decisions in behalf of the landowner?,Yes,No
U.S. House District:,U.S. House District:,U.S. House District:,,,,
PROPERTY INFORMATION,PROPERTY INFORMATION,PROPERTY INFORMATION,PROPERTY INFORMATION,,,
County of Record:,County of Record:,County of Record:,,,,
Tax Map Parcel Number(s):,Tax Map Parcel Number(s):,Tax Map Parcel Number(s):,Tax Map Parcel Number(s):,,,
,,,,,,
,05/01/2010,,,,,51
