Name: “Table 1 of 1 on page 141 of 164”,Name: “Table 1 of 1 on page 141 of 164”,Name: “Table 1 of 1 on page 141 of 164”,Name: “Table 1 of 1 on page 141 of 164”,Name: “Table 1 of 1 on page 141 of 164”,Name: “Table 1 of 1 on page 141 of 164”,Name: “Table 1 of 1 on page 141 of 164”,Name: “Table 1 of 1 on page 141 of 164”,Name: “Table 1 of 1 on page 141 of 164”
Table: 138,Table: 138,Table: 138,Table: 138,Table: 138,Table: 138,Table: 138,Table: 138,Table: 138
,,,,,,,,
Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,,,,,
"Appendix table D.1—Land area by survey unit and land class, Virginia, 2001","Appendix table D.1—Land area by survey unit and land class, Virginia, 2001","Appendix table D.1—Land area by survey unit and land class, Virginia, 2001","Appendix table D.1—Land area by survey unit and land class, Virginia, 2001","Appendix table D.1—Land area by survey unit and land class, Virginia, 2001","Appendix table D.1—Land area by survey unit and land class, Virginia, 2001","Appendix table D.1—Land area by survey unit and land class, Virginia, 2001",,
,,,,Forest land,Forest land,,,
,,Total land,Total,,Productive,Productive,,Other
Survey unit,Survey unit,areaa,forest,Timberland,reserved,reserved,Other,landb
,,,,thousand acres,thousand acres,,,
Coastal Plain,Coastal Plain,"6,292.9","3,817.7","3,715.3",,102.4,—,"2,475.3"
Southern Piedmont,Southern Piedmont,"5,597.4","3,784.1","3,784.1",,—,—,"1,813.4"
Northern Piedmont,Northern Piedmont,"4,392.0","2,405.1","2,270.3",,134.8,—,"1,986.9"
Northern Mountains,Northern Mountains,"4,290.2","2,744.3","2,625.7",,118.5,—,"1,545.9"
Southern Mountains,Southern Mountains,"4,767.6","3,092.9","3,071.6",,15.5,5.8,"1,674.7"
,All units,"25,340.1","15,844.0","15,467.0",,371.2,5.8,"9,496.1"
Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,,,,
— = no sample for the cell.,— = no sample for the cell.,— = no sample for the cell.,,,,,,
a,"From the U.S. Bureau of the Census, 2000. Some city municipalities separated by the U.S. Bureau of the Census","From the U.S. Bureau of the Census, 2000. Some city municipalities separated by the U.S. Bureau of the Census","From the U.S. Bureau of the Census, 2000. Some city municipalities separated by the U.S. Bureau of the Census","From the U.S. Bureau of the Census, 2000. Some city municipalities separated by the U.S. Bureau of the Census","From the U.S. Bureau of the Census, 2000. Some city municipalities separated by the U.S. Bureau of the Census","From the U.S. Bureau of the Census, 2000. Some city municipalities separated by the U.S. Bureau of the Census","From the U.S. Bureau of the Census, 2000. Some city municipalities separated by the U.S. Bureau of the Census",
were merged back into counties by SRS FIA.,were merged back into counties by SRS FIA.,were merged back into counties by SRS FIA.,were merged back into counties by SRS FIA.,,,,,
b,"Includes 132.91 thousand acres of water according to FIA standards of area classification, but defined by the","Includes 132.91 thousand acres of water according to FIA standards of area classification, but defined by the","Includes 132.91 thousand acres of water according to FIA standards of area classification, but defined by the","Includes 132.91 thousand acres of water according to FIA standards of area classification, but defined by the","Includes 132.91 thousand acres of water according to FIA standards of area classification, but defined by the","Includes 132.91 thousand acres of water according to FIA standards of area classification, but defined by the","Includes 132.91 thousand acres of water according to FIA standards of area classification, but defined by the",
Bureau of the Census as land.,Bureau of the Census as land.,Bureau of the Census as land.,,,,,,
,"Appendix table D.2—Area of timberland by survey unit and ownership class,","Appendix table D.2—Area of timberland by survey unit and ownership class,","Appendix table D.2—Area of timberland by survey unit and ownership class,","Appendix table D.2—Area of timberland by survey unit and ownership class,","Appendix table D.2—Area of timberland by survey unit and ownership class,","Appendix table D.2—Area of timberland by survey unit and ownership class,","Appendix table D.2—Area of timberland by survey unit and ownership class,",
,"Virginia, 2001","Virginia, 2001",,,,,,
,,,,,Ownership class,Ownership class,Ownership class,
,,,All,National,Other,Forest,Forest,Nonindustrial
,Survey unit,,classes,forest,public,industry,industry,private
,,,,,thousand acres,thousand acres,,
,Coastal Plain,Coastal Plain,"3,715.3",—,190.6,,418.0,"3,106.6"
,Southern Piedmont,Southern Piedmont,"3,784.1",18.3,195.5,,302.0,"3,268.3"
,Northern Piedmont,Northern Piedmont,"2,270.3",85.7,132.4,,110.5,"1,941.7"
,Northern Mountains,Northern Mountains,"2,625.7","1,070.6",94.5,,71.9,"1,388.7"
,Southern Mountains,Southern Mountains,"3,071.6",475.7,83.4,,121.8,"2,390.8"
,All units,,"15,467.0","1,650.3",696.4,"1,024.2","1,024.2","12,096.1"
,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,,,
,— = no sample for the cell.,— = no sample for the cell.,,,,,,
,,,,,,,,121
