Name: “Table 1 of 1 on page 152 of 164”,Name: “Table 1 of 1 on page 152 of 164”,Name: “Table 1 of 1 on page 152 of 164”,Name: “Table 1 of 1 on page 152 of 164”,Name: “Table 1 of 1 on page 152 of 164”,Name: “Table 1 of 1 on page 152 of 164”,Name: “Table 1 of 1 on page 152 of 164”,Name: “Table 1 of 1 on page 152 of 164”,Name: “Table 1 of 1 on page 152 of 164”
Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149
,,,,,,,,
,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,,,
"Appendix table D.19—Average net annual growth of sawtimber on timberland by survey unit and species group,","Appendix table D.19—Average net annual growth of sawtimber on timberland by survey unit and species group,","Appendix table D.19—Average net annual growth of sawtimber on timberland by survey unit and species group,","Appendix table D.19—Average net annual growth of sawtimber on timberland by survey unit and species group,","Appendix table D.19—Average net annual growth of sawtimber on timberland by survey unit and species group,","Appendix table D.19—Average net annual growth of sawtimber on timberland by survey unit and species group,","Appendix table D.19—Average net annual growth of sawtimber on timberland by survey unit and species group,","Appendix table D.19—Average net annual growth of sawtimber on timberland by survey unit and species group,","Appendix table D.19—Average net annual growth of sawtimber on timberland by survey unit and species group,"
"Virginia, 1992–2000","Virginia, 1992–2000",,,,,,,
,,,,Softwoods,,,Hardwoods,
,,All,All,Yellow,Other,All,Soft,Hard
Survey unit,Survey unit,species,softwood,pine,softwood,hardwood,hardwood,hardwood
,,,,,million board feet a,,,
Coastal Plain,Coastal Plain,"1,165.7",620.1,609.8,10.3,545.6,288.3,257.3
Southern Piedmont,Southern Piedmont,938.5,327.7,325.1,2.6,610.8,312.7,298.2
Northern Piedmont,Northern Piedmont,657.9,114.3,112.0,2.3,543.6,284.7,258.8
Northern Mountains,Northern Mountains,363.7,20.5,12.4,8.1,343.2,92.1,251.1
Southern Mountains,Southern Mountains,722.8,89.7,80.3,9.4,633.1,315.3,317.8
,All units,"3,848.7","1,172.4","1,139.6",32.7,"2,676.3","1,293.1","1,383.2"
Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,,,,
a,International 1/4-inch rule.,International 1/4-inch rule.,,,,,,
"Appendix table D.20—Average annual removals of live trees on timberland by survey unit and species group,","Appendix table D.20—Average annual removals of live trees on timberland by survey unit and species group,","Appendix table D.20—Average annual removals of live trees on timberland by survey unit and species group,","Appendix table D.20—Average annual removals of live trees on timberland by survey unit and species group,","Appendix table D.20—Average annual removals of live trees on timberland by survey unit and species group,","Appendix table D.20—Average annual removals of live trees on timberland by survey unit and species group,","Appendix table D.20—Average annual removals of live trees on timberland by survey unit and species group,","Appendix table D.20—Average annual removals of live trees on timberland by survey unit and species group,","Appendix table D.20—Average annual removals of live trees on timberland by survey unit and species group,"
"Virginia, 1992–2000","Virginia, 1992–2000",,,,,,,
,,,,Softwoods,,,Hardwoods,
,,All,All,Yellow,Other,All,Soft,Hard
Survey unit,Survey unit,species,softwood,pine,softwood,hardwood,hardwood,hardwood
,,,,,million cubic feet,,,
Coastal Plain,Coastal Plain,247.4,135.3,135.2,0.1,112.1,52.4,59.7
Southern Piedmont,Southern Piedmont,212.3,91.7,91.2,0.4,120.7,54.4,66.3
Northern Piedmont,Northern Piedmont,93.8,44.4,43.0,1.4,49.4,16.9,32.4
Northern Mountains,Northern Mountains,45.4,7.8,7.8,—,37.5,7.7,29.8
Southern Mountains,Southern Mountains,99.0,19.5,19.1,0.4,79.5,39.4,40.1
,All units,697.9,298.7,296.3,2.4,399.2,170.8,228.4
Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,,,,
— = no sample for the cell.,— = no sample for the cell.,— = no sample for the cell.,,,,,,
132,,,,,,,,
