Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”,Name: “Table 1 of 1 on page 17 of 30”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,,,,,,,,,,,,,
Table,U,. - West,Virginia,Virginia,Virginia,(cont . ),(cont . ),,,,,,,,,,,,
,,,,,Sawnills,Sawnills,Sawnills,by,C l a s s,,,,,,,,,,
,,,,,,,,,,,,,,Lumber Production,Lumber Production,Lumber Production,Lumber Production,,
County,County,,,,,Operating,Operating,Operating,,,All,,,,,,,,
,,Idle,Idle,0,,1,2,,3,4+MillsSoftwoods,4+MillsSoftwoods,4+MillsSoftwoods,4+MillsSoftwoods,4+MillsSoftwoods,Hardwoods,Hardwoods,Hardwoods,Total,Total
,,,,,,,,,,,,It,bd.,f t .,M,bd.,f t .,M bd.,f t +
Summers,Summers,,6,4,2,5,4,,3,-,,42,"2,062","2,062",,"13, 455","13, 455","15,517","15,517"
Taylor,Taylor,,7,11,,13,-,,2,-,,33,,5,,"4,928","4,928","4,933","4,933"
Tucker,Tucker,,9,14,,10,1,,-,-,,34,,31,,"1,902","1,902","1,933","1,933"
Tyler,,,6,4,1,0,1,,-,-,,21,,14,,"2,187","2,187","2,201","2,201"
Upshur,Upshur,,4,7,2,0,3,,1,-,3,5,,88,,"6,838","6,838","6,926","6,926"
Wape,,,6,6,2,9,1,,,-,,46,581,581,,"10,902","10,902","11,483","11,483"
Webster,Webster,,6,3,,5,1,,1,2,1,8,"2,598","2,598",,"30,220","30,220","32,818","32,818"
Wetzel,Wetzel,,17,17,,12,2,,-,-,,48,,2,,"3,835","3,835","3,837","3,837"
Wirt,,,1,9,,8,-,,-,-,,18,327,327,,"1,878","1,878","2,205","2,205"
Wood,,,2,19,,10,1,,-,-,,32,20 5,20 5,,"2,814","2,814","3,019","3,019"
Wyoming,Wyoming,,4,3,1,1,8,,5,1,3,2,468,468,,"25,891","25,891","26,359","26,359"
Total,,317,317,444,8-64,,134,,88,"16 1,863","16 1,863",,"62,081","62,081","531,301","531,301","531,301","593,382","593,382"
