Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”,Name: “Table 1 of 1 on page 23 of 30”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,,,,
Table,1 9 .,- Number,of,sawmills,by,county,and,t h e i r,production,of,lumber.
,,,,,"Tennessee,","Tennessee,",1942.,1942.,,,
,,,,,,,,,r,,
County,County,,,,,,,,,Lumber,Production
Anderson,Anderson,,,,,,,,,,
Bedf o rd,Bedf o rd,,,,,,,,,,
Benton,Benton,,,,,,,,,,
Bledsoe,Bledsoe,,,,,,,,,,
Blount,Blount,,,,,,,,,,
Bradley,Bradley,,,,,,,,,,
Campbell,Campbell,,,,,,,,,,
Cannon,Cannon,,,,,,,,,,
Carroll,Carroll,,,,,,,,,,
Carter,Carter,,,,,,,,,,
Cheatham,Cheatham,,,,,,,,,,
Chester,Chester,,,,,,,,,,
Claiborne,Claiborne,,,,,,,,,,
Clay,,,,,,,,,,,
Cocke,,,,,,,,,,,
Coffee,Coffee,,,,,,,,,,
Crockett,Crockett,,,,,,,,,,
Cumberland,Cumberland,,,,,,,,,,
Davidson,Davidson,,,,,,,,,,
Decatur,Decatur,,,,,,,,,,
DeKalb,DeKalb,,,,,,,,,,
Dickson,Dickson,,,,,,,,,,
Dyer,,,,,,,,,,,
Payette,Payette,,,,,,,,,,
Fentress,Fentress,,,,,,,,,,
Franklin,Franklin,,,,,,,,,,
Gibson,Gibson,,,,,,,,,,
Giles,,,,,,,,,,,
Grainger,Grainger,,,,,,,,,,
Greene,Greene,,,,,,,,,,
"GI""Jndy","GI""Jndy",,,,,,,,,,
Hamblen,Hamblen,,,,,,,,,,
Hamilton,Hamilton,,,,,,,,,,
Hancock,Hancock,,,,,,,,,,
Hardeman,Hardeman,,,,,,,,,,
Hardin,Hardin,,,,,,,,,,
Hawkins,Hawkins,,,,,,,,,,
Haywo o d,Haywo o d,,,,,,,,,,
Henderson,Henderson,,,,,,,,,,
Henrg,,,,,,,,,,,
Hiclanan,Hiclanan,,,,,,,,,,
Houston,Houston,,,,,,,,,,
Humphreys,Humphreys,,,,,,,,,,
Jackson,Jackson,,,,,,,,,,
Jefferson,Jefferson,,,,,,,,,,
Johnson,Johnson,,,,,,,,,,
Knox,,,,,,,,,,,
Lake,,,,,,,,,,,
Lauderdale,Lauderdale,,,,,,,,,,
