Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”,Name: “Table 1 of 1 on page 41 of 74”
Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41
,,,,,,,,,,,,,,,,
Unit,Tables,,,,,,,,,,,,,,,
T a b l e,10.--Area,10.--Area,o f,"t i m b e r l a n d ,",by,f o r e s t,t y p e,and,and,o w n e r s h i p,o w n e r s h i p,"c l a s s ,","c l a s s ,","c l a s s ,","V i r g i n i a ,",1986
,,,,,,,,,,,,Ownership,Ownership,Ownership,c l a s s,
,F o r e s t,type,type,All,,,,,,,,,,,Forest,
,,,,ownerships,ownerships,National,National,Other,Other,Other,Other,Forest,Forest,Forest,,
,,,,,,,,,,,,,,,industry-,Other
,,,,,,Forest,Forest,,public,public,public,industry,industry,industry,,private
,,,,,,,,-,-,-,-,Acr-es -,-,-,-,
Softwood,,t y p e s :,,,,,,,,,,,,,,
White,pine-hemlock,pine-hemlock,pine-hemlock,,,,,,,,,,,,,
Spruce-fir,Spruce-fir,,,,,,,,,,,,,,,
Longleaf,Longleaf,pine,,,,,,,,,,,,,,
Slash,pine,,,,,,,,,,,,,,,
Lohlolly,Lohlolly,pine,,,,,,,,,,,,,,
Shortleaf,Shortleaf,pine,,,,,,,,,,,,,,
Virginia,Virginia,pine,,,,,,,,,,,,,,
Sand,p i n e,,,,,,,,,,,,,,,
Eastern,Eastern,redcedar,redcedar,,,,,,,,,,,,,
Pond,p i n e,,,,,,,,,,,,,,,
Spruce,,pine,,,,,,,,,,,,,,
P i t c h,pine,,,,,,,,,,,,,,,
T a b l e,Mountain,Mountain,p i n e,,,,,,,,,,,,,
,Total,,,,,,,,,,,,,,,
Hardwood,,t y p e s :,,,,,,,,,,,,,,
Oak-pine,Oak-pine,,,,,,,,,,,,,,,
Oak-hickory,Oak-hickory,Oak-hickory,,,,,,,,,,,,,,
C h e s t n u t,C h e s t n u t,oak,,,,,,,,,,,,,,
S o u t h e r n,S o u t h e r n,s c r u b,oak,,,,,,,,,,,,,
Oak-gum-cypress,Oak-gum-cypress,Oak-gum-cypress,,,,,,,,,,,,,,
Elm-ash-cottonwood,Elm-ash-cottonwood,Elm-ash-cottonwood,Elm-ash-cottonwood,,,,,,,,,,,,,
Maple-beech-birch,Maple-beech-birch,Maple-beech-birch,Maple-beech-birch,,,,,,,,,,,,,
,Total,,,"12,080,185","12,080,185","1,372,179","1,372,179",,"362,358","362,358","362,358","919,781","919,781","919,781","9,687","9,416,180"
A l l,types,,,"15,435,836","15,435,836","1,486,459","1,486,459",,"507,601","507,601","507,601","1,833,811","1,833,811","1,833,811","19,438","11,588,527"
