Name: “Table 1 of 1 on page 23 of 92”,Name: “Table 1 of 1 on page 23 of 92”,Name: “Table 1 of 1 on page 23 of 92”,Name: “Table 1 of 1 on page 23 of 92”,Name: “Table 1 of 1 on page 23 of 92”,Name: “Table 1 of 1 on page 23 of 92”,Name: “Table 1 of 1 on page 23 of 92”,Name: “Table 1 of 1 on page 23 of 92”,Name: “Table 1 of 1 on page 23 of 92”
Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23
,,,,,,,,
Stand-Level Volume and Number of Trees,Stand-Level Volume and Number of Trees,Stand-Level Volume and Number of Trees,Stand-Level Volume and Number of Trees,Stand-Level Volume and Number of Trees,,,,
"4,500",,,,,,,,
,2001,,2007,,,,,
"4,000",,,,,,,,
"3,500",,,,,,,,
"3,000",,,,,,,,
"2,500",,,,,,,,
"2,000",,,,,,,,
"1,500",,,,,,,,
"1,000",,,,,,,,
500,,,,,,,,
0,,,,,,,,
5.0–,7.0–,9.0–,11.0–,13.0–,15.0–,17.0–,19.0–,21+
6.9,8.9,10.9,12.9,14.9,16.9,18.9,20.9,
,,Diameter class (inches d.b.h.),Diameter class (inches d.b.h.),Diameter class (inches d.b.h.),Diameter class (inches d.b.h.),Diameter class (inches d.b.h.),,
"Figure 10—Volume of live hardwoods on forest land by diameter class, Virginia, 2001","Figure 10—Volume of live hardwoods on forest land by diameter class, Virginia, 2001","Figure 10—Volume of live hardwoods on forest land by diameter class, Virginia, 2001","Figure 10—Volume of live hardwoods on forest land by diameter class, Virginia, 2001","Figure 10—Volume of live hardwoods on forest land by diameter class, Virginia, 2001","Figure 10—Volume of live hardwoods on forest land by diameter class, Virginia, 2001","Figure 10—Volume of live hardwoods on forest land by diameter class, Virginia, 2001","Figure 10—Volume of live hardwoods on forest land by diameter class, Virginia, 2001",
and 2007.,and 2007.,,,,,,,
,,,,,,,,Yellow-poplar and red
,,,,,,,,maple line a country
,,,,,,,,road in the Silver Leaf
,,,,,,,,"Community, Lee County,"
,,,,,,,,VA. (photo by Harold
,,,,,,,,"Jerrell, Lee County, VA,"
,,,,,,,,Virginia Cooperative
,,,,,,,,Extension)
,,,,,,,,11
