Name: “Table 1 of 1 on page 96 of 115”,Name: “Table 1 of 1 on page 96 of 115”,Name: “Table 1 of 1 on page 96 of 115”,Name: “Table 1 of 1 on page 96 of 115”,Name: “Table 1 of 1 on page 96 of 115”,Name: “Table 1 of 1 on page 96 of 115”,Name: “Table 1 of 1 on page 96 of 115”,Name: “Table 1 of 1 on page 96 of 115”,Name: “Table 1 of 1 on page 96 of 115”
Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89
,,,,,,,,
,Table 4 5 - L a n d,area,a n d totar,"forest,","b y county,","Virginia,",1992--Continued,
,County,,,All land',,,Total forestz,
,,,,A cres,,,Acres,Percent
,Lancaster,,,,,,,61.73
,Lee,,,,,,,56.39
,Loudoun,,,,,,,35.48
,Louisa,,,,,,,71.91
,Lunenburg,,,,,,,75.84
,Madison,,,,,,,58.53
,Mathews,,,,,,,62.37
,Mecklenburg,,,,,,,67.42
,Middlesex,,,,,,,58.19
Montgomery,Montgomery,,,,,,,57.25
Nelson,Nelson,,,,,,,76.85
New Kent,New Kent,,,,,,,72.06
Newport News,Newport News,,,,,,,18.98
Northampton,Northampton,,,,,,,21.42
Northumberland,Northumberland,,,,,,,57.48
Nottoway,Nottoway,,,,,,,67.82
Orange,Orange,,,,,,,57.51
Page,Page,,,,,,,60.66
Patrick,Patrick,,,,,,,71.63
Pittsylvania,Pittsylvania,,,,,,,62.59
Powhatan,Powhatan,,,,,,,79.25
Prince Edward,Prince Edward,,,,,,,73.74
Prince George,Prince George,,,,,,,66.24
Prince William,Prince William,,,,,,,51 '40
Pulaski,Pulaski,,,,,,,58.42
Rappahannock,Rappahannock,,,,,,,60.54
Richmond,Richmond,,,,,,,61.85
Roanoke,Roanoke,,,,,,,56.1 3
Rock bridge,Rock bridge,,,,,,,65.14
Rockingham,Rockingham,,,,,,,54.93
Russell,Russell,,,,,,,56.88
Scott,Scott,,,,,,,69.1 9
Shenandoah,Shenandoah,,,,,,,58.34
Smyth,Smyth,,,,,,,61.25
Southampton,Southampton,,,,,,,61.95
Spotsylvania,Spotsylvania,,,,,,,66.92
Stafford,Stafford,,,,,,,68.56
Suffolk,Suffolk,,,,,,,54.85
Surry,Surry,,,,,,,68.95
Sussex,Sussex,,,,,,,79.71
Tazewell,Tazewell,,,,,,,64.27
Virginia Beach,Virginia Beach,,,,,,,24.86
Warren,Warren,,,,,,,56.30
Washington,Washington,,,,,,,51.58
Westmoreland,Westmoreland,,,,,,,52.25
Wise,Wise,,,,,,,67.78
Wythe,Wythe,,,,,,,48.54
York,York,,,,,,,39.45-
,Total,,"25,409,849","25,409,849",,,,63.07
' Excludes inland water,' Excludes inland water,' Excludes inland water,,,,,,
.',"Includes timberland,","reserved timberland,","reserved timberland,",and woodland,and woodland,,,
