Name: “Table 1 of 1 on page 68 of 115”,Name: “Table 1 of 1 on page 68 of 115”,Name: “Table 1 of 1 on page 68 of 115”,Name: “Table 1 of 1 on page 68 of 115”,Name: “Table 1 of 1 on page 68 of 115”,Name: “Table 1 of 1 on page 68 of 115”,Name: “Table 1 of 1 on page 68 of 115”,Name: “Table 1 of 1 on page 68 of 115”,Name: “Table 1 of 1 on page 68 of 115”,Name: “Table 1 of 1 on page 68 of 115”,Name: “Table 1 of 1 on page 68 of 115”
Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62
,,,,,,,,,,
Table,I 1 -Area,"of timberland,","of timberland,","by stand-age and broad management classes,","by stand-age and broad management classes,","by stand-age and broad management classes,","by stand-age and broad management classes,","by stand-age and broad management classes,",,
"all ownerships,","all ownerships,","Virginia,",1992,,,,,,,
Stand-age class,Stand-age class,,,,,,,,,
(years),(years),,classes,plantation,plantation,pine,Oak-pine,Oak-pine,hardwood,hardwood
,,,,,,,Acres,,,
0-10,,,,,,,,,,
1 1-20,,,,,,,,,,
21-30,,,,,,,,,,
3 1 -40,,,,,,,,,,
41 -50,,,,,,,,,,
5 1-60,,,,,,,,,,
61-70,,,,,,,,,,
7 1-80,,,,,,,,,,
81 c,,,,,,,,,,
N o manageable stand,N o manageable stand,,,,,,,,,
All classes,All classes,,,,,,,,,
Table,12-Area,"of timberland,","of timberland,","by stand-age and broad management classes,","by stand-age and broad management classes,","by stand-age and broad management classes,","by stand-age and broad management classes,","by stand-age and broad management classes,",,
"public ownerships,","public ownerships,","Virginia,",1992,,,,,,,
,,,,,,Broad management class,Broad management class,Broad management class,,
,,,,- - --,- --,-,-,-,-,--
Stand-age class,Stand-age class,,All,P~ne,P~ne,Natural,,,Upland,Lowland
(years),(years),,classes,plantat~on,plantat~on,ptne,Oak-p~ne,Oak-p~ne,hardwood,hardwood
0-1 0,,,,,,,,,,
1 1-20,,,,,,,,,,
21-30,,,,,,,,,,
3 1-40,,,,,,,,,,
4 1-50,,,,,,,,,,
5 1-60,,,,,,,,,,
61-70,,,,,,,,,,
7 1-80,,,,,,,,,,
81 +-,,,,,,,,,,
No manageable stand,No manageable stand,,,,,,,,,
All classes,All classes,,,,,,,,,
