Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”,Name: “Table 1 of 1 on page 88 of 115”
Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81
,,,,,,,,,,,,
Table 35-,Table 35-,Table 35-,Average,annual mortality of growing stock,annual mortality of growing stock,annual mortality of growing stock,annual mortality of growing stock,"and sawtimber on timberland,","and sawtimber on timberland,","and sawtimber on timberland,","and sawtimber on timberland,",by
ownership,ownership,ownership,"class, softwood,","class, softwood,","and hardwood, Virginia,","and hardwood, Virginia,","and hardwood, Virginia,",1986-1 9 9 1,1986-1 9 9 1,,,
,,,,,,Growing stock,Growing stock,,,,Sawtirnber,Sawtirnber
O w n ~ r s h i pclass,O w n ~ r s h i pclass,O w n ~ r s h i pclass,O w n ~ r s h i pclass,,,,,,,,,
,-,-,-,-,,,,,,,,
National forest,National forest,National forest,National forest,,,,,,,,,
Other public,Other public,Other public,,,,,,,,,,
Forest industry,Forest industry,Forest industry,Forest industry,,,,,,,,,
Forest industry-leased,Forest industry-leased,Forest industry-leased,Forest industry-leased,,,,,,,,,
Other private,Other private,Other private,Other private,,,,,,,,,
All ownerships,All ownerships,All ownerships,All ownerships,,,,,,,,,
Table,36-Average,36-Average,36-Average,annual mortality of growing stock,annual mortality of growing stock,annual mortality of growing stock,annual mortality of growing stock,"and sawtimber on timberland,","and sawtimber on timberland,","and sawtimber on timberland,","and sawtimber on timberland,",
"by cause of death, softwood,","by cause of death, softwood,","by cause of death, softwood,","by cause of death, softwood,","by cause of death, softwood,","and hardwood, Virginia,","and hardwood, Virginia,","and hardwood, Virginia,",1986-1 9 9 1,1986-1 9 9 1,,,
,,,,,,,,,,,-,
,,,,,,Growing stock,Growing stock,,,Sawtimber,Sawtimber,
,,,,--,,----,----,--,,--,----,----
Cause of death,Cause of death,Cause of death,Cause of death,All,species,Softwood,Hardwood,Hardwood,All s ~ e c l e s,Softwood,Softwood,Hardwood
,,,,,,Thousand cubic,feet,,,Thousand board feet,Thousand board feet,Thousand board feet
Fire,,,,,,,,,,,,
Insects,Insects,,,,,,,,,,,
Disease,Disease,,,,,,,,,,,
Weather,Weather,,,,"36,003",,,,,,,
Suppression,Suppression,Suppression,,,"26,007",,,,,,,
Animals,Animals,,,,"2,955",,,,,,,
Undetermined,Undetermined,Undetermined,Undetermined,"-4 4-,826- -","-4 4-,826- -",,,,,,,
All,causes,causes,causes,"175,903","175,903","55,145","120,758","120,758","456,641","132,254","132,254","324,387"
