Name: “Table 1 of 1 on page 104 of 115”,Name: “Table 1 of 1 on page 104 of 115”,Name: “Table 1 of 1 on page 104 of 115”,Name: “Table 1 of 1 on page 104 of 115”,Name: “Table 1 of 1 on page 104 of 115”,Name: “Table 1 of 1 on page 104 of 115”,Name: “Table 1 of 1 on page 104 of 115”,Name: “Table 1 of 1 on page 104 of 115”
Table: 97,Table: 97,Table: 97,Table: 97,Table: 97,Table: 97,Table: 97,Table: 97
,,,,,,,
Table 4 9 - V o l u m e,o f,g r o w i n g s t o c k,"o n timberland,",b y county,"and species group,",,
"Virginia,",1 9 9 2 - - C o n t i n u e d,,,,,,
,,All,Yellow,Yellow,Other,Soft,Hard
County,,species,pine,pine,,,hardwood
Lancaster,,,,,-.,"24,677",
Lee,,,,,"6,816","97,182",
Loudoun,,,,,"2,794","32,580",
Louisa,,,,,"4,928","80,684",
Lunenburg,,,,,"1,838","76,631",
Madison,,,,,"10,316","54,056",
Mathews,,,,,270,"11,360",
Mecklenburg,,,,,"2,493","158,860",
Middlesex,,,,,183,"26,l 1 4",
Montgomery,,,,,"46,647","36,75 1",
Nelson,,,,,"18,421","148,809",
N e w Kent,,,,,..,"58,474",
Newport News,,,,,--,"6,500",
Northampton,,,,,..,"18,774",
Northumberland,,,,,--,"29,521",
Nottoway,,,,,--,"49,064",
Orange,,,,,"6,976","49,898",
Page,,,,,"5,567","15,430",
Patrick,,,,,"17,214","136,738",
Pittsylvania,,,,,"2,570","247,086",
Powhatan,,,,,--,"79,397",
Prince Edward,,,,,965,"59,820",
Prince George,,,,,"8,797","49,857",
Prince William,,,,,"1,655","43,677",
Pulaski,,,,,"5,796","26,501",
Rappahannock,,,,,"2,083","56,200",
Richmond,,,,,..,"68,239",
Roanoke,,,,,"20,020","19,484",
Rockbridge,,,,,"24,72 1","61,725",
Rockingham,,,,,"42,143","54,324",
Russell,,,,,"5,097","121,779",
Scott,,,,,"5,086","204,188",
Shenandoah,,,,,"16,030","40,992",
Smyth,,,,,"15,486","66,066",
Southampton,,,,,"12,402","136,474",
Spotsylvania,,,,,"2,203","98,246",
Stafford,,,,,666,"1 1 9,125",
Suffolk,,,,,"5,525","60,051",
Surry,,,,,"2,201","60,732",
Sussex,,,,,"3,958","73,371",
Tazewell,,,,,"2,485","1 60,065",
Virginia Beach,,,,,984,"27,535",
Warren,,,,,"1,509","19,864",
Washington,,,,,"7,728","171,805",
Westmoreland,,,,,265,"45,323",
Wise,,,,,"9,237","132,582",
Wythe,,,,,"23,161","1 9,748",
York,,,,,,,
Total,,,,,"973,071","7,126,149",
