Name: “Table 1 of 1 on page 10 of 10”,Name: “Table 1 of 1 on page 10 of 10”,Name: “Table 1 of 1 on page 10 of 10”,Name: “Table 1 of 1 on page 10 of 10”,Name: “Table 1 of 1 on page 10 of 10”,Name: “Table 1 of 1 on page 10 of 10”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,
Silvicultural Best Management,,,,,
Practices Implementation Monitoring for Virginia,Practices Implementation Monitoring for Virginia,Practices Implementation Monitoring for Virginia,Practices Implementation Monitoring for Virginia,,
,,,,,2013
,,Response Counts,Response Counts,,
Audit Questions by Category,,,,,% Yes
,N/A,No,Yes,Total,
Wetlands,"1,873",3,44,"1,920",93.6
Are landings located on appropriate ground?,232,–,8,240,100.0
Did operations in wetlands avoid altering hydrology of the site to,232,–,8,240,100.0
such a degree as to convert a wetland to a non wetland?,,,,,
Did the operation avoid activities during particularly wet weather?,232,1,7,240,87.5
Is water movement maintained on the site?,232,–,8,240,100.0
Was low ground pressure equipment (LGP) utilized where needed?,234,1,5,240,83.3
Was the harvesting system appropriate for the site conditions?,232,1,7,240,87.5
Were the 15 mandatory road BMPs followed for wetland roads?,239,–,1,240,100.0
Were the six mandatory site-prep BMPs followed as needed?,240,–,–,240,N/A
Grand Total,"20,352",884,"6,844","28,080",88.6
Acknowledgements,,,,,
Virginia Department of Forestry,,,,,
www.dof.virginia.gov,,,,,
Written by,VI RGI NIA,Virginia Department of Forestry,Virginia Department of Forestry,Virginia Department of Forestry,Virginia Department of Forestry
"William Lakel, Ph.D, Water Quality Program Supervisor",,"900 Natural Resources Drive, Suite 800","900 Natural Resources Drive, Suite 800","900 Natural Resources Drive, Suite 800","900 Natural Resources Drive, Suite 800"
"Matt Poirot, Assistant Director of Forest Management for",,Phone: (434) 977-6555,Phone: (434) 977-6555,Phone: (434) 977-6555,
Water Quality,,www.dof.virginia.gov,www.dof.virginia.gov,www.dof.virginia.gov,
,,,VDOF P00143; 04/2014,VDOF P00143; 04/2014,VDOF P00143; 04/2014
"Design by Janet Muncy, Public Information Specialist",This institution is an equal opportunity provider.,This institution is an equal opportunity provider.,This institution is an equal opportunity provider.,This institution is an equal opportunity provider.,This institution is an equal opportunity provider.
Page 10,,,,,
