Name: “Table 1 of 1 on page 117 of 164”,Name: “Table 1 of 1 on page 117 of 164”,Name: “Table 1 of 1 on page 117 of 164”,Name: “Table 1 of 1 on page 117 of 164”,Name: “Table 1 of 1 on page 117 of 164”,Name: “Table 1 of 1 on page 117 of 164”,Name: “Table 1 of 1 on page 117 of 164”,Name: “Table 1 of 1 on page 117 of 164”,Name: “Table 1 of 1 on page 117 of 164”,Name: “Table 1 of 1 on page 117 of 164”,Name: “Table 1 of 1 on page 117 of 164”
Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117
,,,,,,,,,,
Text Tables,,,,,,,,,,
,,,"Table 38—Volume of live, standing dead, and coarse","Table 38—Volume of live, standing dead, and coarse","Table 38—Volume of live, standing dead, and coarse","Table 38—Volume of live, standing dead, and coarse","Table 38—Volume of live, standing dead, and coarse","Table 38—Volume of live, standing dead, and coarse","Table 38—Volume of live, standing dead, and coarse",
,,,"woody debris by survey unit, Virginia, 2001a","woody debris by survey unit, Virginia, 2001a","woody debris by survey unit, Virginia, 2001a","woody debris by survey unit, Virginia, 2001a","woody debris by survey unit, Virginia, 2001a","woody debris by survey unit, Virginia, 2001a","woody debris by survey unit, Virginia, 2001a",
,,,Survey unit,Survey unit,Survey unit,Live b,,Standing dead c,Standing dead c,CWD d
,,,,,,,cubic feet per acre,cubic feet per acre,cubic feet per acre,
,,,Coastal Plain,Coastal Plain,Coastal Plain,"2,704.7",,83.9,83.9,358.0
,,,Southern Piedmont,Southern Piedmont,Southern Piedmont,"2,326.4",,75.3,75.3,317.7
,,,Northern Piedmont,Northern Piedmont,Northern Piedmont,"2,808.0",,188.0,188.0,242.5
,,,Northern Mountains,Northern Mountains,Northern Mountains,"2,455.7",,237.7,237.7,856.2
,,,Southern Mountains,Southern Mountains,Southern Mountains,"2,705.2",,151.8,151.8,355.9
,,,,All,,"2,587.0",,137.5,137.5,407.2
,,,CWD = coarse woody debris.,CWD = coarse woody debris.,CWD = coarse woody debris.,CWD = coarse woody debris.,,,,
,,,a,Data for live and standing dead from P2 plots and data for CWD,Data for live and standing dead from P2 plots and data for CWD,Data for live and standing dead from P2 plots and data for CWD,Data for live and standing dead from P2 plots and data for CWD,Data for live and standing dead from P2 plots and data for CWD,Data for live and standing dead from P2 plots and data for CWD,
,,,from P3 plots,from P3 plots,from P3 plots,,,,,
,,,b ≥ 3.0 inches d.b.h.,b ≥ 3.0 inches d.b.h.,b ≥ 3.0 inches d.b.h.,,,,,
,,,c ≥ 5.0 inches d.b.h.,c ≥ 5.0 inches d.b.h.,c ≥ 5.0 inches d.b.h.,,,,,
,,,d Diameter ≥ 3.0 inches and length ≥ 3.0 feet.,d Diameter ≥ 3.0 inches and length ≥ 3.0 feet.,d Diameter ≥ 3.0 inches and length ≥ 3.0 feet.,d Diameter ≥ 3.0 inches and length ≥ 3.0 feet.,d Diameter ≥ 3.0 inches and length ≥ 3.0 feet.,d Diameter ≥ 3.0 inches and length ≥ 3.0 feet.,,
"Table 39—Biomass of coarse woody debris, fine woody debris, duff, litter, and slash on P3 plots","Table 39—Biomass of coarse woody debris, fine woody debris, duff, litter, and slash on P3 plots","Table 39—Biomass of coarse woody debris, fine woody debris, duff, litter, and slash on P3 plots","Table 39—Biomass of coarse woody debris, fine woody debris, duff, litter, and slash on P3 plots","Table 39—Biomass of coarse woody debris, fine woody debris, duff, litter, and slash on P3 plots","Table 39—Biomass of coarse woody debris, fine woody debris, duff, litter, and slash on P3 plots","Table 39—Biomass of coarse woody debris, fine woody debris, duff, litter, and slash on P3 plots","Table 39—Biomass of coarse woody debris, fine woody debris, duff, litter, and slash on P3 plots","Table 39—Biomass of coarse woody debris, fine woody debris, duff, litter, and slash on P3 plots","Table 39—Biomass of coarse woody debris, fine woody debris, duff, litter, and slash on P3 plots",
"by survey unit, Virginia, 2001 to 2003","by survey unit, Virginia, 2001 to 2003","by survey unit, Virginia, 2001 to 2003",,,,,,,,
,,,,Fine woody debris,Fine woody debris,,,,,
Survey unit,Plots,CWD,1–hr,1–hr,10–hr,100–hr,Duff,Litter,Slash,Total
,n,- - - - - - - - - - - - - - - - - - - - - tons per acre - - - - - - - - - - - - - - - - - - - - -,- - - - - - - - - - - - - - - - - - - - - tons per acre - - - - - - - - - - - - - - - - - - - - -,- - - - - - - - - - - - - - - - - - - - - tons per acre - - - - - - - - - - - - - - - - - - - - -,- - - - - - - - - - - - - - - - - - - - - tons per acre - - - - - - - - - - - - - - - - - - - - -,- - - - - - - - - - - - - - - - - - - - - tons per acre - - - - - - - - - - - - - - - - - - - - -,- - - - - - - - - - - - - - - - - - - - - tons per acre - - - - - - - - - - - - - - - - - - - - -,- - - - - - - - - - - - - - - - - - - - - tons per acre - - - - - - - - - - - - - - - - - - - - -,- - - - - - - - - - - - - - - - - - - - - tons per acre - - - - - - - - - - - - - - - - - - - - -,
Coastal Plain,24,2.1,,0.2,0.7,1.9,11.3,5.4,0.3,21.9
Southern Piedmont,25,2.4,,0.2,0.6,1.3,8.0,4.3,0.4,17.2
Northern Piedmont,16,2.1,,0.1,0.4,1.6,10.1,3.2,7.4,24.8
Northern Mountains,16,3.2,,0.1,0.5,1.4,11.0,1.9,1.4,19.5
Southern Mountains,22,2.9,,0.2,0.5,1.7,11.9,2.4,1.0,20.5
All,103,2.5,,0.2,0.6,1.6,10.4,3.6,1.8,20.6
CWD = coarse woody debris.,,,,,,,,,,
,,,,,,,,,,97
