Name: “Table 1 of 1 on page 148 of 164”,Name: “Table 1 of 1 on page 148 of 164”,Name: “Table 1 of 1 on page 148 of 164”,Name: “Table 1 of 1 on page 148 of 164”,Name: “Table 1 of 1 on page 148 of 164”,Name: “Table 1 of 1 on page 148 of 164”,Name: “Table 1 of 1 on page 148 of 164”,Name: “Table 1 of 1 on page 148 of 164”,Name: “Table 1 of 1 on page 148 of 164”
Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145
,,,,,,,,
,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,,,
"Appendix table D.13—Volume of sawtimber on timberland by survey unit and species group, Virginia, 2001","Appendix table D.13—Volume of sawtimber on timberland by survey unit and species group, Virginia, 2001","Appendix table D.13—Volume of sawtimber on timberland by survey unit and species group, Virginia, 2001","Appendix table D.13—Volume of sawtimber on timberland by survey unit and species group, Virginia, 2001","Appendix table D.13—Volume of sawtimber on timberland by survey unit and species group, Virginia, 2001","Appendix table D.13—Volume of sawtimber on timberland by survey unit and species group, Virginia, 2001","Appendix table D.13—Volume of sawtimber on timberland by survey unit and species group, Virginia, 2001","Appendix table D.13—Volume of sawtimber on timberland by survey unit and species group, Virginia, 2001","Appendix table D.13—Volume of sawtimber on timberland by survey unit and species group, Virginia, 2001"
,,,,Softwoods,,,Hardwoods,
,,All,All,Yellow,Other,All,Soft,Hard
Survey unit,Survey unit,species,softwood,pine,softwood,hardwood,hardwood,hardwood
,,,,,million board feet a,,,
Coastal Plain,Coastal Plain,"23,734.3","10,313.3","10,029.3",284.0,"13,420.9","6,914.9","6,506.0"
Southern Piedmont,Southern Piedmont,"18,301.6","5,172.1","5,093.8",78.3,"13,129.4","6,221.8","6,907.6"
Northern Piedmont,Northern Piedmont,"15,543.4","2,087.5","1,992.3",95.3,"13,455.9","5,999.1","7,456.8"
Northern Mountains,Northern Mountains,"13,658.6","2,333.0","2,018.7",314.3,"11,325.6","2,131.6","9,193.9"
Southern Mountains,Southern Mountains,"18,314.0","2,413.7","1,817.2",596.5,"15,900.2","6,676.2","9,224.1"
,All units,"89,551.7","22,319.7","20,951.3","1,368.4","67,232.0","27,943.6","39,288.5"
Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,,,,
a,International 1/4-inch rule.,,,,,,,
,Appendix table D.14—Volume of live trees and growing stock on timberland by ownership class and species,Appendix table D.14—Volume of live trees and growing stock on timberland by ownership class and species,Appendix table D.14—Volume of live trees and growing stock on timberland by ownership class and species,Appendix table D.14—Volume of live trees and growing stock on timberland by ownership class and species,Appendix table D.14—Volume of live trees and growing stock on timberland by ownership class and species,Appendix table D.14—Volume of live trees and growing stock on timberland by ownership class and species,Appendix table D.14—Volume of live trees and growing stock on timberland by ownership class and species,Appendix table D.14—Volume of live trees and growing stock on timberland by ownership class and species
,"group, Virginia, 2001",,,,,,,
,,,,Softwoods,,,Hardwoods,
,,All,All,Yellow,Other,All,Soft,Hard
,Ownership class,species,softwood,pine,softwood,hardwood,hardwood,hardwood
,,,,Live trees (million cubic feet ),Live trees (million cubic feet ),Live trees (million cubic feet ),,
,National forest,"3,308.9",417.5,350.2,67.3,"2,891.4",627.0,"2,264.4"
,Other public,"1,743.1",502.8,472.8,30.0,"1,240.4",557.1,683.3
,Forest industry,"1,434.8",626.2,596.3,29.9,808.6,355.4,453.3
,Nonindustrial private,"24,132.7","5,451.2","5,130.0",321.3,"18,681.5","7,899.1","10,782.4"
,All classes,"30,619.6","6,997.7","6,549.2",448.5,"23,621.9","9,438.5","14,183.4"
,,,,Growing-stock trees (million cubic feet ),Growing-stock trees (million cubic feet ),Growing-stock trees (million cubic feet ),,
,National forest,"2,905.8",402.2,336.1,66.1,"2,503.6",564.1,"1,939.5"
,Other public,"1,552.9",480.4,452.1,28.4,"1,072.5",490.4,582.1
,Forest industry,"1,302.6",596.8,589.0,7.8,705.9,313.7,392.2
,Nonindustrial private,"21,439.2","5,260.4","4,983.3",277.1,"16,178.8","6,854.4","9,324.4"
,All classes,"27,200.6","6,739.9","6,360.4",379.4,"20,460.7","8,222.5","12,238.2"
,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,,,,
128,,,,,,,,
