Name: “Table 1 of 1 on page 154 of 164”,Name: “Table 1 of 1 on page 154 of 164”,Name: “Table 1 of 1 on page 154 of 164”,Name: “Table 1 of 1 on page 154 of 164”,Name: “Table 1 of 1 on page 154 of 164”,Name: “Table 1 of 1 on page 154 of 164”,Name: “Table 1 of 1 on page 154 of 164”,Name: “Table 1 of 1 on page 154 of 164”,Name: “Table 1 of 1 on page 154 of 164”,Name: “Table 1 of 1 on page 154 of 164”
Table: 151,Table: 151,Table: 151,Table: 151,Table: 151,Table: 151,Table: 151,Table: 151,Table: 151,Table: 151
,,,,,,,,,
,,,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,Appendix D—Supplemental Tables,,,,
"Appendix table D.23—Average net annual growth and average annual removals of live trees, growing stock,","Appendix table D.23—Average net annual growth and average annual removals of live trees, growing stock,","Appendix table D.23—Average net annual growth and average annual removals of live trees, growing stock,","Appendix table D.23—Average net annual growth and average annual removals of live trees, growing stock,","Appendix table D.23—Average net annual growth and average annual removals of live trees, growing stock,","Appendix table D.23—Average net annual growth and average annual removals of live trees, growing stock,","Appendix table D.23—Average net annual growth and average annual removals of live trees, growing stock,","Appendix table D.23—Average net annual growth and average annual removals of live trees, growing stock,","Appendix table D.23—Average net annual growth and average annual removals of live trees, growing stock,",
"and sawtimber on timberland by species group, Virginia, 1992–2000","and sawtimber on timberland by species group, Virginia, 1992–2000","and sawtimber on timberland by species group, Virginia, 1992–2000","and sawtimber on timberland by species group, Virginia, 1992–2000","and sawtimber on timberland by species group, Virginia, 1992–2000","and sawtimber on timberland by species group, Virginia, 1992–2000",,,,
,,,,Live trees,Growing stock,Growing stock,,Sawtimber,
,,,Net,Annual,Net,Annual,Net,,Annual
Species group,Species group,Species group,annual growth,removals,annual growth,removals,annual growth,removals,removals
,,,- - - - - - - - - - - - - - - - million cubic feet - - - - - - - - - - - - - - - -,- - - - - - - - - - - - - - - - million cubic feet - - - - - - - - - - - - - - - -,- - - - - - - - - - - - - - - - million cubic feet - - - - - - - - - - - - - - - -,- - - - - - - - - - - - - - - - million cubic feet - - - - - - - - - - - - - - - -,- - million board feet a,- - million board feet a,- -
Softwood,Softwood,Softwood,,,,,,,
,,Yellow pine,316.5,296.3,312.0,294.3,"1,139.6",,931.0
,,Other softwood,10.7,2.4,9.2,2.3,32.7,,8.7
,,All softwoods,327.2,298.7,321.2,296.6,"1,172.4",,939.8
Hardwood,Hardwood,Hardwood,,,,,,,
,,Soft hardwood,337.1,170.8,311.7,159.5,"1,293.1",,590.6
,,Hard hardwood,325.8,228.4,314.9,211.1,"1,383.2",,720.0
,,All hardwoods,662.8,399.2,626.6,370.6,"2,676.3",,"1,310.6"
All species,All species,All species,990.0,697.9,947.8,667.1,"3,848.7",,"2,250.3"
Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,,,,,
a,International 1/4-inch rule.,International 1/4-inch rule.,International 1/4-inch rule.,,,,,,
,"Appendix table D.24—Average annual mortality of live trees,","Appendix table D.24—Average annual mortality of live trees,","Appendix table D.24—Average annual mortality of live trees,","Appendix table D.24—Average annual mortality of live trees,","Appendix table D.24—Average annual mortality of live trees,",,,,
,"growing stock, and sawtimber on timberland by species group,","growing stock, and sawtimber on timberland by species group,","growing stock, and sawtimber on timberland by species group,","growing stock, and sawtimber on timberland by species group,","growing stock, and sawtimber on timberland by species group,",,,,
,"Virginia, 1992–2000","Virginia, 1992–2000",,,,,,,
,Species group,Species group,Live trees,Growing stock,Sawtimber,,,,
,,,- - - - million cubic feet - - - -,- - - - million cubic feet - - - -,million,,,,
,,,,,board feet a,,,,
,Softwood,Softwood,,,,,,,
,,Yellow pine,115.9,112.4,286.1,,,,
,,Other softwood,3.5,3.3,11.7,,,,
,,All softwoods,119.4,115.7,297.8,,,,
,Hardwood,Hardwood,,,,,,,
,,Soft hardwood,60.4,40.9,96.0,,,,
,,Hard hardwood,153.8,116.4,322.3,,,,
,,All hardwoods,214.1,157.3,418.3,,,,
,All species,All species,333.6,273.0,716.1,,,,
,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,Numbers in rows and columns may not sum to totals due to rounding.,,,,,
,a,International 1/4-inch rule.,International 1/4-inch rule.,,,,,,
134,134,,,,,,,,
